status,message,corp_code,접수번호,법인구분,고유번호,법인명,성명,관계,주식종류,기초소유주식 수,기초소유쥬식 지분율,기말소유주식 수,기말소유주식 지분율,비고,결산기준일
000,정상,00155124,20240319000675,Y,00155124,평화홀딩스,김주영,자,,"3,695,058",25.26,"3,707,991",25.35,-,2023-12-31
000,정상,00155124,20240319000675,Y,00155124,평화홀딩스,계,,,"7,654,616",52.33,"7,667,549",52.42,-,2023-12-31
000,정상,00155124,20240319000675,Y,00155124,평화홀딩스,계,,,-,-,-,-,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,이학연,본인,,"8,069,770",30.51,"8,069,770",30.51,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,윤미숙,배우자,,"3,162,580",11.96,"3,162,580",11.96,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,배진록,임원,,"478,590",1.81,0,0.00,특별관계해소,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,이도연,형제,,"30,000",0.11,"30,000",0.11,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,윤호준,처남,,"30,000",0.11,"30,000",0.11,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,이영세,임원,,602,0.00,"1,410",0.00,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,계,,,"11,771,542",44.50,"11,293,760",42.69,-,2023-12-31
000,정상,00486705,20240320001850,Y,00486705,아주스틸,계,,,-,-,-,-,-,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,뉴레이크인바이츠투자(주),최대주주,,0,0.00,"21,197,251",23.07,제3자배정 유상증자 주금 납입 및 장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,정인철,특수관계인,,"74,508",0.10,"109,595",0.12,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,신승수,특수관계인,,"40,000",0.05,"40,000",0.04,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,이호영,특수관계인,,40,0.00,"20,750",0.02,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,김태진,특수관계인,,0,0.00,"20,640",0.02,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,홍문기,특수관계인,,0,0.00,"31,159",0.03,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,김홍석,특수관계인,,0,0.00,"20,000",0.02,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,스티브김,특수관계인,,0,0.00,"19,800",0.02,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,양홍규,특수관계인,,0,0.00,"18,510",0.02,장내매수,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,계,,,"114,548",0.12,"21,477,705",23.37,-,2023-12-31
000,정상,00407814,20240329003619,K,00407814,CG인바이츠,계,,,-,-,-,-,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,(주)리튬플러스,최대주주,,"4,574,439",20.48,"4,154,439",9.87,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,Byeun Jeseog Jason,기타특수관계인,,0,0.00,"453,994",1.08,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,Byeun Hijo Haley,기타특수관계인,,0,0.00,"448,050",1.06,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,네뷸라(주),기타특수관계인,,0,0.00,"393,462",0.93,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,(주)머큐리에프엠,기타특수관계인,,0,0.00,"393,462",0.93,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,(주)코럴핑크,기타특수관계인,,0,0.00,"287,530",0.68,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,계,,,"4,574,439",20.48,"6,130,937",14.56,-,2023-12-31
000,정상,00527491,20240320001465,K,00527491,하이드로리튬,계,,,-,-,-,-,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,(주)그린테크시스템,최대주주,,"1,793,407",6.70,"6,589,722",24.60,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,(주)그린테크시스템,최대주주,,0,0.00,"4,693,877",69.13,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,(주)티엠씨,특별관계자,,"1,103,752",4.12,"3,329,779",12.43,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,최원호,특별관계자,,0,0.00,"1,067,852",3.99,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,WSA Capital Partners Limited,특별관계자,,"264,812",0.99,"264,812",0.99,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,계,,,"3,161,971",11.80,"11,252,165",42.01,-,2023-12-31
000,정상,00961507,20240320001180,K,00961507,케일럼,계,,,0,0.00,"4,693,877",68.13,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"(주)현대지에프홀딩스
(분할 전 회사명:
(주)현대그린푸드)
(1)",본인,,"13,427,264",21.66,"14,076,314",22.70,"시간외
매매(+)",2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허승호
(10)","특수
관계인",,"3,544,981",5.72,0,0.00,"임원
퇴임",2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허수열
(11)","특수
관계인",,"41,353",0.07,"41,353",0.07,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"안병요
(12)","특수
관계인",,"41,569",0.07,"42,359",0.07,장내매수,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"이보영
(13)","특수
관계인",,"7,000",0.01,"7,000",0.01,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"임만승
(14)","특수
관계인",,"80,000",0.13,0,0.00,임원사임,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"김항수
(15)","특수
관계인",,"14,610",0.02,"14,610",0.02,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"대원정밀공업(주)
(16)","특수
관계인",,"335,710",0.54,0,0.00,"시간외
매매(-)",2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"(주)삼원강재
(17)","특수
관계인",,"313,340",0.50,0,0.00,"시간외
매매(-)",2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"장범석
(18)","특수
관계인",,"10,000",0.02,"10,000",0.02,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"(주)현대홈쇼핑
(2)","특수
관계인",,"4,755,695",7.67,"4,755,695",7.67,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"(주)현대쇼핑
(3)","특수
관계인",,"1,488,114",2.40,"1,488,114",2.40,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허승원
(4)","특수
관계인",,"808,327",1.30,"1,285,000",2.07,장내매수,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허수원
(5)","특수
관계인",,"1,145,000",1.85,"1,536,758",2.47,장내매수,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허진영
(6)","특수
관계인",,"35,152",0.06,"35,871",0.06,장내매수,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허재호
(7)","특수
관계인",,"45,698",0.07,"46,632",0.07,장내매수,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허대호
(8)","특수
관계인",,"184,076",0.30,"184,076",0.30,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,"허수연
(9)","특수
관계인",,"184,247",0.30,"184,247",0.30,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,계,,,"26,462,136",42.68,"23,708,029",38.23,-,2023-12-31
000,정상,00111847,20240315000516,Y,00111847,대원강업,계,,,-,-,-,-,-,2023-12-31
000,정상,00688996,20240326000894,Y,00688996,KB금융,국민연금공단,"본인 및 
특별관계자",,"32,499,151",7.95,"33,473,917",8.30,-,2023-12-31
000,정상,00688996,20240326000894,Y,00688996,KB금융,계,,,"32,499,151",7.95,"33,473,917",8.30,-,2023-12-31
000,정상,00688996,20240326000894,Y,00688996,KB금융,계,,,-,-,-,-,-,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,애경자산관리(주),본인,,"2,505,671",18.91,"2,505,671",18.91,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채승석,친족(채형석),,"1,099,583",8.30,"1,099,583",8.30,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채은정,친족(채형석),,"510,672",3.85,"510,672",3.85,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,홍미경,친족(채형석),,"14,846",0.11,"14,846",0.11,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채문선,친족(채형석),,"14,200",0.11,"14,200",0.11,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채수연,친족(채형석),,"14,100",0.10,"14,100",0.10,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채정균,친족(채형석),,"308,314",2.33,"308,314",2.33,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채문경,친족(채형석),,"134,099",1.01,"134,099",1.01,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채수경,친족(채형석),,"134,099",1.01,"134,099",1.01,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,안리나,친족(채형석),,"13,530",0.10,"13,530",0.10,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,안세미,친족(채형석),,"13,530",0.10,"13,530",0.10,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채형석,계열회사 임원,,"1,888,251",14.25,"1,888,251",14.25,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,채동석,계열회사 임원,,"997,433",7.53,"997,433",7.53,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,장영신,계열회사 임원,,"984,198",7.43,"984,198",7.43,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,이강용,계열회사 임원,,0,0.00,154,0.00,신규선임,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,백차현,계열회사 임원,,0,0.00,284,0.00,신규선임,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,이영수,계열회사 임원,,250,0.00,250,0.00,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,김영근,계열회사 임원,,450,0.00,450,0.00,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,성혁재,계열회사 임원,,125,0.00,125,0.00,변동없음,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,계,,,"8,633,351",65.17,"8,633,789",65.17,-,2023-12-31
000,정상,00125080,20240321001157,Y,00125080,AK홀딩스,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,01168143,20240422000549,E,01168143,케이만금세기차륜집단유한공사,주승화,본인,,"24,317,193",11.84,"24,317,193",11.84,-,2023-12-31
000,정상,01168143,20240422000549,E,01168143,케이만금세기차륜집단유한공사,계,,,"24,317,193",11.84,"24,317,193",11.84,-,2023-12-31
000,정상,01168143,20240422000549,E,01168143,케이만금세기차륜집단유한공사,계,,,-,-,-,-,-,2023-12-31
000,정상,00156150,20240731000687,Y,00156150,엑시큐어하이트론,(주)웰밸런스,최대주주,,0,0.00,"10,000,000",36.22,회생계획안에 따른 제3자배정 유상증자로 인한 최대주주 변경,2023-12-31
000,정상,00156150,20240731000687,Y,00156150,엑시큐어하이트론,계,,,0,0.00,"10,000,000",36.22,-,2023-12-31
000,정상,00156150,20240731000687,Y,00156150,엑시큐어하이트론,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,00254045,20240326000240,E,00254045,우리은행,우리금융지주,최대주주,,"716,000,000",100.00,"716,000,000",100.00,-,2023-12-31
000,정상,00254045,20240326000240,E,00254045,우리은행,계,,,-,-,-,-,-,2023-12-31
000,정상,00254045,20240326000240,E,00254045,우리은행,계,,,"716,000,000",100.00,"716,000,000",100.00,-,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,황희종,최대주주 본인,,"2,500,960",29.30,"2,500,960",29.30,-,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,김대호,미등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,허진,미등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,황성호,최대주주 부,,"1,768,368",20.72,"1,767,668",20.71,미등기임원 7인에 양도,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,황승종,최대주주의 형,,"1,613,472",18.90,"1,613,472",18.90,-,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,박기순,최대주주의 모,,"1,377,936",16.14,"1,377,936",16.14,-,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,정연환,前 등기 임원,,"806,736",9.45,0,0.00,퇴사,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,김두일,등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,박기원,미등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,김창곤,최대주주의 친인척/미등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,이재국,미등기 임원,,0,0.00,100,0.00,대표이사로부터 양수,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,계,,,"8,067,472",94.51,"7,260,636",85.06,-,2023-12-31
000,정상,00262266,20240322000853,K,00262266,삼현,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,"Dajia Life Insurance Co., Ltd.",최대주주,,"67,779,432",42.01,"67,779,432",42.01,-,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,Anbang Group Holdings Co. Limited,대주주,,"53,786,195",33.33,"53,786,195",33.33,-,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,"저우궈단(Jou, Gwo-Duan)",당사 임원,,0,0.00,"55,000",0.03,장내매수,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,"진슈펭(Jin, Xuefeng)",당사 임원,,"6,000",0.00,"25,848",0.01,"성과보수, 장내매수",2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,유재웅,계열사 임원,,"10,000",0.01,"10,000",0.01,-,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,계,,,"121,581,627",75.35,"121,656,475",75.40,-,2023-12-31
000,정상,00117267,20240430000184,Y,00117267,동양생명,계,,,-,-,-,-,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,㈜수산인더스트리,본인,,"10,198,612",18.89,"20,709,983",33.19,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,정은아,친인척,,"401,950",0.74,0,0.00,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,정석현,발행회사 임원,,"10,008,919",18.54,"9,782,177",15.68,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,㈜수산아이앤티,계열사,,"1,542,007",2.86,"1,542,007",2.47,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,한무권,기타,,"485,000",0.90,"485,000",0.78,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,안정재,친인척,,"421,318",0.78,"421,318",0.68,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,이민선,친인척,,"25,207",0.05,"25,207",0.04,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,김병현,친인척,,"10,000",0.02,"10,000",0.02,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,정은주,친인척,,"544,522",1.01,0,0.00,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,정보윤,친인척,,"876,661",1.62,0,0.00,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,계,,,"24,514,196",45.41,"32,975,692",52.85,-,2023-12-31
000,정상,00135111,20240320001315,Y,00135111,수산중공업,계,,,-,-,-,-,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,함영준,본인,,"1,004,949",25.07,"1,004,949",25.07,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,함연주,제,,"5,314",0.13,"5,314",0.13,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,함영범,제,,"1,600",0.04,800,0.02,장내매도,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,함정원,제,,"2,800",0.07,"2,300",0.06,장내매도,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,정수진,조카,,"10,000",0.25,"10,000",0.25,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,정인성,조카,,"10,000",0.25,"10,000",0.25,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,정윤정,조카,,"10,000",0.25,"10,000",0.25,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,정수홍,조카,,"9,000",0.22,"9,000",0.22,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,조재현,질서,,8,0.00,8,0.00,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,김재우,사위,,"1,000",0.02,"1,000",0.02,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,김용대,사외이사,,11,0.00,21,0.00,장내매수,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,함영림,매,,"112,820",2.81,"111,700",2.79,기부,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,류기준,이사,,43,0.00,43,0.00,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,오뚜기함태호재단,재단,,"313,926",7.83,"313,926",7.83,-,2023-12-31
000,정상,00141529,20240318000813,Y,00141529,오뚜기,알디에스(주),계열사,,"16,000",0.40,"16,000",0.40,-,2023-12-31
