corp_code,corp_name,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
01217795,엠에프씨(주),엠에프씨,432980,황성관,코스닥,1314110209249.0,1348646389,경기도 화성시 마도면 청원산단7길 35(청원리 1453),www.mfcglobal.co.kr,미제공,031-8059-8293,031-8059-8295,21100,20080307,12
01455410,주식회사 파인메딕스,파인메딕스,387570,"전성우, 김성철",코스닥,1701110383357.0,5028601324,대구광역시 동구 율암로 140-9 &nbsp,www.finemedix.com,미제공,053-741-8388,053-741-8168,27199,20090727,12
01593242,하나금융21호기업인수목적 주식회사,하나금융21호기업인수목적,406760,이병찬,기타,1101118051990.0,1378702276,서울특별시 영등포구 의사당대로 82,미제공,미제공,02-3771-3892,미제공,66199,20211012,12
00929228,(주)엔에스컴퍼니,엔에스컴퍼니,224760,이종화,코넥스,1101111089401.0,3128119833,"충청남도 천안시 서북구 도원3길 32충청남도 천안시 서북구 도원3길 32, 2층",www.nscompany.co.kr,www.nscompany.co.kr,052-289-2888,052-287-9344,412,19941024,12
00554352,아이큐어(주),아이큐어,175250,이영석,코스닥,1101111982720.0,1148199306,서울특별시 강남구 봉은사로104길 10 7층,icure.co.kr,미제공,02-6959-6909,02-586-8580,212,20000529,12
01011395,(주)레몬,레몬,294140,김광진,코스닥,1760110078920.0,5138172334,경상북도 구미시 산동면 산호대로 1105-65,www.lemonano.co.kr,미제공,054-470-8800,054-472-1128,20501,20120918,12
00362292,(주)씨티씨바이오,씨티씨바이오,060590,조창선(단독대표이사),코스닥,1101111227077.0,2158151094,경기도 화성시 동탄첨단산업1로 27 금강펜테리움IX타워 A동 901호,www.ctcbio.com,미제공,070-4033-0200,02-449-6966,212,19951228,12
00366845,(주)탑엔지니어링,탑엔지니어링,065130,류도현,코스닥,1760110007937.0,5138107376,경상북도 구미시  고아읍 농공단지길 53-17,www.topengnet.com,미제공,031-8039-1000,054-482-0346,29272,19931113,12
00870065,쓰리에이로직스(주),쓰리에이로직스,177900,"박광범, 이평한",코스닥,1311110114733.0,1298171839,경기도 성남시 수정구 금토로40번길 26 N동 5층,www.3alogics.com/,미제공,031-715-7117,0317197551,2611,20040412,12
01467336,(주)창대정밀,창대정밀,368030,"박제현, 박순민",코넥스,1348110529646.0,2438101342,경기도 화성시 양감면 토성로 608,www.i-changdae.com/,미제공,031-8059-1791,미제공,29293,20191217,12
01853214,신한제14호기업인수목적 주식회사,신한제14호스팩,487360,정우주,코스닥,1101118974655.0,1268703294,서울특별시 영등포구 의사당대로 96 (TP Tower),미제공,미제공,02-3772-1172,미제공,66199,20240614,12
00173795,(주)신흥,신흥,004080,이용익,유가,1101110047864.0,1148143063,서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀,www.shinhung.co.kr,미제공,02-6366-2000,02-6366-2107,4659,19641113,12
01867749,(주)유비씨,유비씨,495810,조규종,코넥스,1101114340909.0,2208799108,"경기도 안양시 동안구 시민대로248번길 25, 404호, 1001호, 1004호, 1005호, 1006호",uvc.co.kr,미제공,031-346-5497,미제공,58221,20100430,12
00957568,(주)에스엘에너지,에스엘에너지,214310,정의환,기타,1311110191004.0,1298611651,경기도 용인시 기흥구 원고매로2번길 49(고매동),http://www.slvionics.com/,www.semiconlight.com,031-282-6425,031-282-6426,2612,20070704,12
01882845,(주)지에스피앤엘,GS피앤엘,499790,김원식,유가,1101119120299.0,4668702854,"서울특별시 강남구 논현로 508, GS타워",www.gspnl.com,미제공,02-2006-3801,미제공,64992,20241202,12
01406265,주식회사 와이랩,와이랩,432430,심준경,코스닥,1101114474659.0,1058750878,서울특별시 마포구 잔다리로3길 20,ylabcomics.com,미제공,02-334-4222,미제공,591,20101112,12
01070149,올리패스(주),올리패스,244460,"손형석, 이진한 (각자 대표이사)",코스닥,1101113562570.0,1138609261,경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층,www.olipass.com,미제공,02-6488-2200,031-8060-8110,211,20061116,12
01326792,(주)비투엔,비투엔,307870,"유호정, 이창현 (각자 대표이사)",코스닥,1101116869965.0,3028700950,서울특별시 용산구 서빙고로51길 52 2층(서빙고동),www.b2en.com,미제공,02-2636-0090,02-778-9258,582,20180912,12
00164742,현대자동차(주),현대자동차,005380,"정의선, 이동석, 무뇨스 바르셀로 호세 안토니오(각자 대표이사)",유가,1101110085450.0,1018109147,서울특별시 서초구  헌릉로 12,www.hyundai.com,미제공,02-3464-1114,02-3464-8719,30121,19671229,12
00373571,(주)스타코링크,스타코링크,060240,오광배(단독대표),코스닥,1101110958590.0,1078149583,"경기도 안양시 동안구 부림로 170 41-13(관양동 1736-1), 4층",www.longtukorea.kr/,미제공,031-8068-6602,0226403620,582,19930715,12
00867034,(주)듀켐바이오,듀켐바이오,176750,김상우,코스닥,1101112647604.0,1058650172,"서울특별시 마포구 와우산로 81(서교동, 서봉갤러리)",www.duchembio.com,미제공,02-332-4868,02)332-4768,212,20021106,12
00565215,(주)굿센,굿센,243870,김우성,코넥스,1101113091107.0,1078655213,"경기도 과천시 과천대로12길 117 제E동(갈현동, 과천펜타원)",www.goodcen.com,미제공,02-368-8055,02-368-8099,62021,20040930,12
01877126,키움제10호기업인수목적 주식회사,키움제10호스팩,487720,김대식,코스닥,1101118980652.0,7988102841,서울특별시 영등포구 의사당대로 96,미제공,미제공,02-3787-4990,미제공,661,20240620,12
00193328,(주)수산인더스트리,수산인더스트리,126720,한봉섭,유가,1615110001613.0,3128102856,충청남도 천안시 서북구 천일고3길 47,www.soosanind.co.kr,미제공,02-514-1541,02-2017-8181,422,19830416,12
01020843,(주)원익피앤이,원익피앤이,217820,이기채,코스닥,1348110045535.0,1248167704,경기도 수원시 권선구 산업로 185 (주)원익피앤이,www.wonikpne.com,미제공,031-299-0100,043-218-7059,292,19991110,12
00455981,에스엔유프리시젼(주),에스엔유프리시젼,080000,구병완,기타,1101111515191.0,1128149514,충청남도 아산시 둔포면 아산밸리남로 124,www.snuprecision.com,미제공,041-536-1500,041-541-6219,292,19980220,12
00108746,케이아이비플러그에너지(주),KIB플러그에너지,015590,"김선기, 백승륜",유가,1812110002275.0,6108102779,울산광역시 남구  처용로 260-37,www.kibplugenergy.com,미제공,052-278-9000,052-278-9150,29176,19810930,12
00138303,쌍용정보통신(주),쌍용정보통신,010280,신장호,코스닥,1101110307870.0,2028132975,"경기도 과천시 과천대로12길 117 (갈현동, 과천펜타원)",www.sicc.co.kr,미제공,02-2262-8114,02-2277-2385,62021,19811208,12
01034730,크로넥스(주),크로넥스,215570,"이상철,김태호(공동대표)",코넥스,1348110243379.0,1438101703,경기도 화성시 팔탄면 주석로778번길 55,www.cronex.co.kr,미제공,02-557-3982,031-352-4067,70113,20120501,12
00397252,(주)조이시티,조이시티,067000,조성원,코스닥,1101111041633.0,1168154101,"경기도 성남시 분당구 황새울로258번길 25 (수내동, 조이시티타워)",www.joycity.com,미제공,031-789-6500,031-789-6599,5821,19940530,12
01250374,(주)에스에스알,에스에스알,275630,고필주,코스닥,1101114422103.0,1138642090,"서울특별시 구로구 디지털로26길 111, 1606,1607,1608호 (구로동, 제이앤케이디지털타워)",www.ssrinc.co.kr,미제공,02-6240-6000,02-6959-0130,582,20100827,12
01613281,하나금융22호기업인수목적 주식회사,하나금융22호기업인수목적,418170,전재천,기타,1101118164959.0,2688701945,서울특별시 영등포구 의사당대로 82,미제공,미제공,02-3771-3058,02-3771-3619,661,20220113,12
00435969,(주)인피니트헬스케어,인피니트헬스케어,071200,"홍기태, 이원용 (공동대표이사)",코스닥,1101112683179.0,1208646702,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,infinitt.com,미제공,02-2194-1600,02-2194-1699,582,20021230,12
01632912,온코닉테라퓨틱스(주),온코닉테라퓨틱스,476060,김존,코스닥,1101117478088.0,2688601778,서울특별시 강남구 테헤란로26길 12 제일비젼타워 11층,onconic.co.kr,미제공,02-3454-0780,02-3454-0784,701,20200507,12
00917861,(주)슈피겐코리아,슈피겐코리아,192440,김대영,코스닥,1101114045848.0,1208736593,서울특별시 강남구 봉은사로 446 슈피겐HQ,www.spigenkorea.co.kr/,https://www.spigenkorea.co.kr/investment/ir.php,02-6713-6041,02-862-3452,339,20090218,12
01035942,(주)메디안디노스틱,메디안디노스틱,233250,"오진식, 고민수(각자 대표이사)",코넥스,1341110069167.0,1238151359,강원도 춘천시 동내면 순환대로 878,www.mediandiagnostics.com,미제공,033-244-0100,033-244-4634,213,19991018,12
00605124,(주)알파홀딩스,알파홀딩스,117670,윤석원,코스닥,1345110066131.0,1358158772,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",www.alpha-holdings.co.kr,미제공,02-6009-5700,031-209-1819,2611,20021101,12
01160363,(주)에코프로비엠,에코프로비엠,247540,"각자 대표이사 최문호, 김장우",코스닥,1501110219184.0,6388600376,충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329,www.ecoprobm.co.kr,미제공,043-240-7700,043-218-7771,28202,20160502,12
01423916,주식회사 온코크로스,온코크로스,382150,김이랑,코스닥,1101115758333.0,4828600109,"서울특별시 마포구 새창로 11 공덕빌딩 15층, 16층 (도화동)",www.oncocross.com/,미제공,02-867-9967,028679968,70111,20150622,12
00233653,(주)한국토지신탁,한국토지신탁,034830,최윤성,유가,1101111258220.0,1208163986,서울특별시 강남구 테헤란로 137 코레이트타워,www.koreit.co.kr,미제공,0234511181,-    -,642,19960404,12
00117498,스틱인베스트먼트(주),스틱인베스트먼트,026890,"곽동걸, 강신우",유가,1243110008204.0,1348107979,서울특별시 강남구 테헤란로78길 12 MSA빌딩,www.stic.co.kr,미제공,02-3404-7800,02-3404-7890,64201,19820624,12
00264635,에스넷시스템(주),에스넷,038680,"박효대, 한상욱",코스닥,1101111647671.0,1208186581,서울특별시 강남구 선릉로 514 성원빌딩,www.snetsystems.co.kr,미제공,02  -3469-2939,025088930,62021,19990208,12
01357765,(주)큐라티스,큐라티스,348080,김성준,코스닥,1101116122983.0,4028614683,충청북도 청주시 흥덕구 오송읍 의료단지길 143 -,quratis.com,미제공,070-4141-5942,02-867-0125,70113,20160715,12
00493325,(주)에이엘티,에이엘티,172670,천병태,코스닥,1501110075164.0,3018170596,충청북도 청주시 흥덕구 옥산면 과학산업1로 82-19 &nbsp,alt-s.kr,미제공,043-711-2500,0437112505,2612,20030723,12
00971090,주식회사 어스앤에어로스페이스,어스앤에어로스페이스,263540,조동우,기타,1954110007985.0,6138127217,경상남도 사천시 사남면 해안산업로 381,www.samcokorea.com,미제공,055-850-7700,055-855-0076,31322,20020108,12
01480708,주식회사 에이치이엠파마,에이치이엠파마,376270,지요셉,코스닥,1717110129857.0,7938600692,"경상북도 포항시 북구 흥해읍 한동로 558, 에프 102호, 102호",www.hempharma.bio,미제공,1899-4258,031-5186-6074,70111,20161230,12
00125530,(주)SPC삼립,SPC삼립,005610,"황종현, 김범수(각자 대표이사)",유가,1101110090516.0,1338122244,경기도 시흥시 공단1대로 101,www.spcsamlip.co.kr,미제공,02-2276-5035,031-496-2271,108,19680628,12
00215976,(주)무궁화인포메이션테크놀로지,MIT,038340,김택환,코스닥,2043110000419.0,4098106684,강원특별자치도 원주시 문막읍 문막공단길 59 -,www.m-it.co.kr,미제공,02-3438-6912,070-8668-5362,262,19670407,12
00153278,(주)서연탑메탈,서연탑메탈,019770,최원재,코스닥,1101110519003.0,1398102284,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",www.seoyontop.com,미제공,032-820-3216,032-816-3484,292,19870205,12
01453944,(주)벡트,벡트,457600,유창수,코스닥,1101113429621.0,2208727579,서울특별시 강남구 역삼로 229 &nbsp,vect.co.kr,미제공,02-555-3080,02-567-5559,26519,20060330,12
00962922,(주)팬젠,팬젠,222110,윤재승,코스닥,1311110248194.0,1298642227,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",www.pangen.com,미제공,031-733-9165,031-733-9167,212,20100129,12
00820389,(주)한울비앤씨,한울BnC,214870,김명진,코스닥,1211110117424.0,1308604354,경기도 부천시 조마루로385번길 92 1412호,www.hanulbnc.com,미제공,032-683-7903,032-683-7906,465,20040224,12
00942131,(주)앤디포스,앤디포스,238090,조서용,코스닥,1545110045488.0,3038158943,충청북도 음성군 대소면 한삼로 224-7,www.ndfos.com,미제공,070-7662-2121,043-881-3327,222,20100623,12
01519790,주식회사 엠앤씨솔루션,엠앤씨솔루션,484870,김병근,유가,1942110326208.0,2638101759,경상남도 창원시 성산구 완암로 171,www.mncsolution.com,미제공,055-269-5114,055-269-5224,292,20201201,12
00384948,(주)대유,대유,290380,이법종,코스닥,1748110000309.0,5158100326,"서울특별시 강남구 학동로77길 26 (청담동, 대유빌딩)",www.dae-yu.co.kr,미제공,02-556-6293,02-542-8055,2031,19770406,12
01116502,(주)아티스트유나이티드,아티스트유나이티드,321820,황경주,코스닥,1101114391837.0,1148682149,서울특별시 강남구 도산대로 430 3층(청담동),www.widerplanet.com,미제공,02-2038-3266,미제공,582,20100717,12
00631518,SK이노베이션(주),SK이노베이션,096770,박상규,유가,1101113710385.0,1018632319,서울특별시 종로구  종로 26,www.SKinnovation.com,미제공,02-2121-5114,02-2121-2118,192,20070703,12
00458562,(주)에이티세미콘,에이티세미콘,089530,"김소정, 최재우",기타,1344110022747.0,1268155539,경기도 이천시 마장면 서이천로 138 -,www.atsemi.com,미제공,070-8802-9358,070-7950-3333,739,20010727,12
00728638,한세실업(주),한세실업,105630,"김익환, 김경",유가,1201110484303.0,1378192214,서울특별시 영등포구 은행로 29 정우빌딩,www.hansae.com,https://www.hansae.com/ir/notice,02-3779-0779,02-3779-5596,14199,20090106,12
00124540,(주)대우건설,대우건설,047040,김보현,유가,1101112137895.0,1048158180,서울특별시 중구 을지로 170 (을지로4가),daewooenc.com,미제공,02-2288-3114,02-2288-3113,41112,20001227,12
01448544,(주)셀로맥스사이언스,셀로맥스사이언스,471820,서정민,코스닥,1313110142300.0,1258627262,"경기도 용인시 기흥구 구성로 357 D동 710호 (청덕동, 용인테크노밸리)",cellromax.kr/,미제공,031-662-1395,0312821395,10897,20141022,12
00534701,(주)세아메카닉스,세아메카닉스,396300,이성욱,코스닥,1760110019792.0,5138116079,경상북도 구미시 1공단로10길 80,www.seamechanics.com,미제공,054-467-2024,054-467-2009,259,19990901,12
00763701,(주)헥토파이낸셜,헥토파이낸셜,234340,최종원,코스닥,1101112085523.0,1018163383,"서울특별시 강남구 테헤란로34길 6, 9~10층  ;",hectofinancial.co.kr,미제공,1600-5220,02-588-2724,63999,20001009,12
01663055,한화플러스제3호기업인수목적(주),한화플러스제3호기업인수목적,430460,류창우,기타,1101118282602.0,7568602503,서울특별시 영등포구 여의대로 56(여의도동),hanwha-plus-no3spac.com,미제공,02-3772-7733,미제공,661,20220428,12
01872893,주식회사 에이엠시지,에이엠시지,495900,서용성,코넥스,1101117803897.0,6978701880,"서울특별시 서초구 강남대로 331, 광일플라자빌딩 14층 1401호(서초동)",www.amcg.kr/,미제공,02-598-8001,미제공,27199,20210303,12
00876908,모트렉스 주식회사,모트렉스,118990,이형환,코스닥,1101112341850.0,1088150292,경기도 성남시 수정구 금토로80번길 56 위든타워 1동 1301호,www.motrex.co.kr,미제공,070-4862-6100,02-3439-1360,303,20011001,12
00153393,태광산업(주),태광산업,003240,"성회용, 오용근(공동 대표이사)",유가,1101110185276.0,2038143626,서울특별시 중구  동호로 310 (장충동2가),www.taekwang.co.kr,미제공,02-3406-0866,02-3406-0428,20501,19610915,12
